Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2022-07-02,Tomek's Spare Right Tire,5.11c,bolt to bolt,https://www.mountainproject.com/route/122697725/tomeks-spare-right-tire,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Upper Wall's Lower Tier and Trail > The Pit Stop,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,The Pit Stop,Washington
2022-07-02,Tomek's Spare Right Tire,5.11c,onsight try,https://www.mountainproject.com/route/122697725/tomeks-spare-right-tire,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Upper Wall's Lower Tier and Trail > The Pit Stop,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,The Pit Stop,Washington
2022-07-02,Kneed for Speed,5.7,No Notes,https://www.mountainproject.com/route/122697657/kneed-for-speed,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Upper Wall's Lower Tier and Trail > The Pit Stop,2.0,-1,Lead,Flash,Trad,Not Assigned,35.0,The Pit Stop,Washington
2022-07-01,Kite Flying Blind,5.11c,No Notes,https://www.mountainproject.com/route/106052910/kite-flying-blind,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,200.0,(c) The Country,Washington
2022-07-01,Frank Presley,5.11a,No Notes,https://www.mountainproject.com/route/105808027/frank-presley,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country,2.7,-1,Lead,Fell/Hung,Sport,Not Assigned,90.0,(c) The Country,Washington
2022-07-01,Cunning Stunt,5.10c/d,No Notes,https://www.mountainproject.com/route/105800865/cunning-stunt,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country,3.6,-1,Lead,Onsight,Sport,Not Assigned,80.0,(c) The Country,Washington
2022-07-01,Mourning Star,5.8,No Notes,https://www.mountainproject.com/route/107690583/mourning-star,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > The Country Area > (c) The Country,2.3,-1,Lead,Onsight,Trad,Not Assigned,137.0,(c) The Country,Washington
2022-06-11,Rainy Day Women,5.12a,No Notes,https://www.mountainproject.com/route/105789888/rainy-day-women,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,100.0,World Wall,Washington
2022-06-11,Aborigine,5.11b,No Notes,https://www.mountainproject.com/route/105793712/aborigine,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.4,-1,Lead,Redpoint,Sport,Not Assigned,60.0,World Wall,Washington
2022-06-11,Aborigine,5.11b,No Notes,https://www.mountainproject.com/route/105793712/aborigine,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.4,-1,TR,Not Led,Sport,Not Assigned,60.0,World Wall,Washington
2022-06-11,Aborigine,5.11b,No Notes,https://www.mountainproject.com/route/105793712/aborigine,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.4,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,World Wall,Washington
2022-06-03,Rainy Day Women,5.12a,No Notes,https://www.mountainproject.com/route/105789888/rainy-day-women,1,Washington > Central-West Cascades & Seattle > North Bend & Vicinity > Exit 32 / Little Si > World Wall Group > World Wall,3.6,-1,Lead,Fell/Hung,Sport,Not Assigned,100.0,World Wall,Washington
2022-05-27,Canary,5.8+,No Notes,https://www.mountainproject.com/route/105790788/canary,3,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Tumwater Canyon > Castle Rock > Upper Castle",3.3,-1,Lead,Onsight,Trad,Not Assigned,300.0,Upper Castle,Washington
2022-05-27,Saber,5.6,No Notes,https://www.mountainproject.com/route/105792672/saber,2,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Tumwater Canyon > Castle Rock > Upper Castle",2.4,-1,Lead,Onsight,Trad,Not Assigned,280.0,Upper Castle,Washington
2022-05-27,Midway,5.6,No Notes,https://www.mountainproject.com/route/105870883/midway,2,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Tumwater Canyon > Castle Rock > Upper Castle",3.0,-1,Lead,Onsight,Trad,Not Assigned,280.0,Upper Castle,Washington
2022-05-26,The Real Thing,V4,No Notes,https://www.mountainproject.com/route/106288755/the-real-thing,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > Forestland Boulders > The Real Thing Boulder",3.6,-1,Send,Not Led,Boulder,Not Assigned,137.0,The Real Thing Boulder,Washington
2022-05-11,Hyperspace,5.11a,1 hang on psychopath pitch. pressure chamber was wet. awesome climb. I'm tired,https://www.mountainproject.com/route/106279399/hyperspace,7,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Snow Creek Wall",3.7,-1,Lead,Fell/Hung,Trad,Not Assigned,800.0,Snow Creek Wall,Washington
2022-05-10,Orbit,5.8+ PG13,with Nico,https://www.mountainproject.com/route/106768055/orbit,5,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > Snow Creek Area > Snow Creek Wall",3.3,-1,Lead,Onsight,Trad,Not Assigned,800.0,Snow Creek Wall,Washington
2022-05-09,Fridge Door,V2,No Notes,https://www.mountainproject.com/route/107602019/fridge-door,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > The Fridge",2.6,-1,Not Specified,Not Led,Boulder,Not Assigned,137.0,The Fridge,Washington
2022-05-09,Cellar Door,V3,No Notes,https://www.mountainproject.com/route/107601803/cellar-door,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > The Fridge",2.4,-1,Not Specified,Not Led,Boulder,Not Assigned,137.0,The Fridge,Washington
2022-05-09,The Fridge Arete,V4+,No Notes,https://www.mountainproject.com/route/105802958/the-fridge-arete,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > The Fridge",3.5,-1,Send,Not Led,Boulder,Not Assigned,15.0,The Fridge,Washington
2022-05-09,The Fridge Center,V4,No Notes,https://www.mountainproject.com/route/106182185/the-fridge-center,1,"Washington > Central-East Cascades, Wenatchee, & Leavenworth > Leavenworth > Icicle Creek > ** Bouldering in Icicle Creek > The Fridge",3.7,-1,Flash,Not Led,Boulder,Not Assigned,137.0,The Fridge,Washington
2022-04-18,Central Pillar of Frenzy,5.9,No Notes,https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,2,California > Yosemite National Park > Yosemite Valley > Valley South Side > P. Cathedral Area > 6. Middle Cathedral Rock,3.8,-1,Lead,Onsight,Trad,Not Assigned,500.0,6. Middle Cathedral Rock,California
2022-04-18,Selaginella,5.8,No Notes,https://www.mountainproject.com/route/106097044/selaginella,4,California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > Second Tier,3.1,-1,Lead,Not Led,Trad,Not Assigned,560.0,Second Tier,California
2022-04-18,Commitment,5.9,No Notes,https://www.mountainproject.com/route/105867013/commitment,3,California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier,3.4,-1,Lead,Onsight,Trad,Not Assigned,320.0,First Tier,California
2022-04-15,Moment of Zen,5.11a,No Notes,https://www.mountainproject.com/route/107304980/moment-of-zen,2,California > Sierra Eastside > Bishop Area > Pine Creek Canyon > Lamb Canyon Wall,3.5,-1,Lead,Onsight,"Trad, Sport",Not Assigned,250.0,Lamb Canyon Wall,California
2022-04-13,Flashflood,5.12b,No Notes,https://www.mountainproject.com/route/105843315/flashflood,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Penstock Rock,3.9,-1,Lead,Redpoint,Sport,Not Assigned,80.0,Penstock Rock,California
2022-04-13,Flashflood,5.12b,"bolt to bolt, did each crux 3 times or so",https://www.mountainproject.com/route/105843315/flashflood,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Penstock Rock,3.9,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Penstock Rock,California
2022-04-12,Moment of Zen,5.11a,No Notes,https://www.mountainproject.com/route/107304980/moment-of-zen,1,California > Sierra Eastside > Bishop Area > Pine Creek Canyon > Lamb Canyon Wall,3.5,-1,Follow,Not Led,"Trad, Sport",Not Assigned,250.0,Lamb Canyon Wall,California
2022-04-10,Director's Cut,5.10a,No Notes,https://www.mountainproject.com/route/111665570/directors-cut,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Big Tower,3.2,-1,Lead,Onsight,Sport,Not Assigned,80.0,Big Tower,California
2022-04-10,Featured Attraction,5.10b,No Notes,https://www.mountainproject.com/route/111342665/featured-attraction,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Big Tower,2.7,-1,Lead,Onsight,Sport,Not Assigned,137.0,Big Tower,California
2022-04-10,Exit Stage Left,5.10a,No Notes,https://www.mountainproject.com/route/111665649/exit-stage-left,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Big Tower,2.8,-1,Lead,Onsight,Sport,Not Assigned,80.0,Big Tower,California
2022-04-10,Bust a Move,5.12a,No Notes,https://www.mountainproject.com/route/105899533/bust-a-move,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Lower Gorge > Big Tower,1.9,-1,Lead,Onsight,Sport,Not Assigned,60.0,Big Tower,California
2022-04-09,East Buttress,5.7,was off route,https://www.mountainproject.com/route/105789686/east-buttress,11,California > High Sierra > 14 - Whitney & Surrounding Peaks > Mt. Whitney,3.6,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,1000.0,Mt. Whitney,California
2022-04-08,The Mountaineer's Route,3rd Mod. Snow,No Notes,https://www.mountainproject.com/route/107170320/the-mountaineers-route,1,California > High Sierra > 14 - Whitney & Surrounding Peaks > Mt. Whitney,2.9,-1,Solo,Not Led,"Snow, Alpine",Not Assigned,1500.0,Mt. Whitney,California
2022-04-07,Bear's Reach,5.7,No Notes,https://www.mountainproject.com/route/105798294/bears-reach,3,California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > East Wall,3.4,-1,Lead,Onsight,Trad,Not Assigned,400.0,East Wall,California
2022-04-06,Split Pea,5.8,No Notes,https://www.mountainproject.com/route/105734975/split-pea,1,California > Lake Tahoe > I-80 Corridor > Donner Summit > Snowshed Wall > North Face > 1. North Face Main,2.1,-1,Lead,Onsight,Trad,Not Assigned,90.0,1. North Face Main,California
2022-04-06,Peter Principle,5.11a,No Notes,https://www.mountainproject.com/route/105735527/peter-principle,1,California > Lake Tahoe > I-80 Corridor > Donner Summit > Snowshed Wall > North Face > 1. North Face Main,3.8,-1,Lead,Onsight,"Trad, TR",Not Assigned,80.0,1. North Face Main,California
2022-04-02,Gape Index,5.12b/c,No Notes,https://www.mountainproject.com/route/106318246/gape-index,1,California > Sierra Eastside > Bishop Area > Owens River Gorge > Inner Gorge > Eldorado Roof,3.7,-1,Lead,Fell/Hung,Sport,Not Assigned,137.0,Eldorado Roof,California
